Date ,Site,Depth,sample_depth,epi,rho_deph,delta_rho,rho,rho_a,rho_b,rho_c,Time,Chl-a,pH,Temp,St.C,Conductivity,DO,Saturation,Secchi,Light,change_in_PAR,Light at surface,elevation,visit,watershed,sample_num,SA_m2,max_depth,fish,Elevation,NDVI
8/5/16,Isabelle Lake,3,NA,NA,NA,NA,999.6079445,300.1914,40398611.59,52.76133769,8:17,NA,7.93,11.25,14,10,7.53,68.4,3,91.4,0.293890675,NA,3307,three,Apache,5,125121,8,1,3313,0.43974166
8/5/16,Isabelle Lake,4,NA,NA,NA,NA,999.709364,299.1514,39869325.22,38.73444169,8:20,NA,7.89,10.21,13,10,7.81,69.4,3,61.7,0.198392283,NA,3307,three,Apache,5,125121,8,1,3313,0.43974166
8/5/16,Isabelle Lake,5,NA,NA,NA,NA,999.7727804,298.4114,39492717.62,30.07096569,8:22,NA,7.73,9.47,13,9,7.99,69.8,3,41,0.131832797,NA,3307,three,Apache,5,125121,8,1,3313,0.43974166
8/5/16,Isabelle Lake,6,hypo,0,NA,NA,999.8121642,297.9014,39233163.72,24.73769169,8:24,7.9006,7.35,8.96,13,9,7.77,67.2,3,22.5,0.072347267,NA,3307,three,Apache,5,125121,8,1,3313,0.43974166
8/5/16,Isabelle Lake,7,NA,NA,bottom,NA,999.8180181,297.8214,39192449.39,23.94829969,8:26,NA,7.14,8.88,13,9,7.7,66.5,3,16,0.051446945,NA,3307,three,Apache,5,125121,8,1,3313,0.43974166
6/15/16,Jasper Lake,0,sur,1,sur,-0.000918252,999.9844348,291.5414,35996374.01,1.92182769,10:43,2.3981,NA,2.6,21,11,8.73,64.3,3.5,1322,1,0.504236006,3301,one,Storm,1,24983,10,1,3296,0.445796014
6/15/16,Jasper Lake,1,NA,NA,NA,NA,999.9842077,291.5314,35991284.72,1.94965369,10:44,NA,NA,2.59,20,11,8.75,64.3,3.5,666.6,0.504236006,NA,3301,one,Storm,1,24983,10,1,3296,0.445796014
6/15/16,Jasper Lake,2,NA,NA,NA,NA,999.9832828,291.4914,35970927.55,2.06295769,10:45,NA,NA,2.55,22,12,8.66,63.7,3.5,340.4,0.257488654,NA,3301,one,Storm,1,24983,10,1,3296,0.445796014
6/15/16,Jasper Lake,3,NA,NA,NA,NA,999.9832828,291.4914,35970927.55,2.06295769,10:47,NA,NA,2.55,21,12,8.55,62.7,3.5,137.1,0.103706505,NA,3301,one,Storm,1,24983,10,1,3296,0.445796014
6/15/16,Jasper Lake,4,hypo,0,bottom,NA,999.9835165,291.5014,35976016.84,2.03433169,10:49,2.2122,NA,2.56,22,13,8.4,61.8,3.5,51.07,0.038630862,NA,3301,one,Storm,1,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,0,sur,1,sur,0.239572116,999.7596941,298.5714,39574146.29,31.85134969,8:15,3.2904,7.72,9.63,17,12,7.64,67.4,3.5,1194,1,0.385259631,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,1,NA,NA,NA,NA,999.7572018,298.6014,39589414.16,32.19087169,8:18,NA,7.6,9.66,16,12,7.64,67.1,3.5,460,0.385259631,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,2,NA,NA,NA,NA,999.7596941,298.5714,39574146.29,31.85134969,8:21,NA,7.61,9.63,17,12,7.69,67.1,3.5,226,0.189279732,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,3,NA,NA,NA,NA,999.7925309,298.1614,39365485.32,27.39161569,8:23,9.7223,7.6,9.22,17,12,7.82,68.2,3.5,151,0.126465662,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,4,NA,NA,NA,NA,999.8734999,296.9914,38770038.15,16.51365769,8:25,NA,7.53,8.05,19,13,8.32,70.2,3.5,105,0.087939698,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,5,NA,NA,NA,NA,999.9043809,296.4514,38495216.38,12.41646169,8:27,NA,7.5,7.51,20,13,8.52,71,3.5,60,0.050251256,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,6,NA,NA,NA,NA,999.9561102,295.3014,37909947.8,5.63445169,8:30,NA,7.35,6.36,24,15,8.8,71.5,3.5,33,0.027638191,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,7,NA,NA,NA,NA,999.9847188,294.3214,37411197.19,1.94239969,8:32,NA,6.71,5.38,32,20,5.9,47.4,3.5,0.02,1.68E-05,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,8,NA,NA,NA,NA,999.9874199,294.1914,37345036.39,1.59693769,8:34,NA,6.53,5.25,34,21,5.04,40.9,3.5,0.005,4.19E-06,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/6/16,Jasper Lake,9,hypo,0,bottom,NA,999.9992662,293.2314,36856464.36,0.09223369,8:44,20.7831,6.56,4.29,49,29,0.94,7.3,3.5,NA,NA,NA,3301,two,Storm,3,24983,10,1,3296,0.445796014
7/13/16,Lion Lake 2,0,sur,1,sur,0.114018759,999.8129008,297.8914,39228074.43,24.63831769,11:20,6.3019,7.22,8.95,8,5,9.03,78,4,1344,1,0.603422619,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,1,NA,NA,NA,NA,999.8136359,297.8814,39222985.14,24.53914369,11:22,NA,7.22,8.94,9,6,9,77.7,4,811,0.603422619,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,2,NA,NA,NA,NA,999.8194678,297.8014,39182270.8,23.75295169,11:24,NA,7.23,8.86,8,6,8.99,77.5,4,419.2,0.311904762,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,3,NA,NA,NA,NA,999.8466278,297.4114,38983788.42,20.10356569,11:27,NA,7.31,8.47,9,6,9.11,77.7,4,200.8,0.149404762,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,4,NA,NA,NA,NA,999.8616506,297.1814,38866734.7,18.09396369,11:29,NA,7.38,8.24,8,6,9.25,78.5,4,108.5,0.080729167,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,5,NA,NA,NA,NA,999.8673269,297.0914,38820931.07,17.33639769,11:31,NA,7.42,8.15,8,6,9.31,78.8,4,68.2,0.050744048,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,6,NA,NA,NA,NA,999.8722766,297.0114,38780216.74,16.67660569,11:33,NA,7.5,8.07,8,6,9.33,78.9,4,43.21,0.032150298,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,7,NA,NA,NA,NA,999.9038469,296.4614,38500305.68,12.48703569,11:36,NA,7.3,7.52,9,6,9.3,77.6,4,27.41,0.020394345,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,8,hypo,0,NA,NA,999.9182554,296.1814,38357805.5,10.58656369,11:37,10.1499,7.12,7.24,9,6,9.12,75.6,4,15,0.011160714,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/13/16,Lion Lake 2,9,NA,NA,bottom,NA,999.9269195,296.0014,38266198.24,9.44763169,11:40,NA,6.88,7.06,9,6,8.39,70,4,9.32,0.006934524,NA,3478,one,Cheifs Head,1,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,0,sur,1,sur,0.283234442,999.5192291,301.0014,40810844.24,65.18463169,13:01,9.7871,7.15,12.06,9,7,5.33,49.7,4.75,1480,1,0.568243243,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,1,NA,NA,NA,NA,999.5203755,300.9914,40805754.95,65.02325769,13:03,NA,7.15,12.05,10,7,5.28,49.1,4.75,841,0.568243243,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,2,NA,NA,NA,NA,999.585753,300.4014,40505486.72,55.85619169,13:05,NA,7.16,11.46,8,6,5.44,49.6,4.75,697,0.470945946,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,3,NA,NA,NA,NA,999.6275304,300.0014,40301915.04,50.03723169,13:07,NA,7.16,11.06,9,6,5.48,49.8,4.75,460,0.310810811,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,4,NA,NA,NA,NA,999.6376501,299.9014,40251022.12,48.63249169,13:09,NA,7.16,10.96,9,7,5.48,49.7,4.75,340,0.22972973,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,5,NA,NA,NA,NA,999.7039005,299.2114,39899860.98,39.48488569,13:11,NA,7.18,10.27,9,6,5.73,51,4.75,224,0.151351351,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,6,NA,NA,NA,NA,999.7662806,298.4914,39533431.95,30.95475769,13:12,NA,7.23,9.55,9,6,5.95,52.1,4.75,167,0.112837838,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,7,NA,NA,NA,NA,999.7870867,298.2314,39401110.36,28.12923369,13:15,NA,7.19,9.29,9,6,5.92,51.7,4.75,90,0.060810811,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,8,hypo,0,NA,NA,999.8009505,298.0514,39309503.1,26.25230169,13:17,12.6719,6.63,9.11,10,7,5.13,44.7,4.75,60,0.040540541,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
7/27/16,Lion Lake 2,9,NA,NA,bottom,NA,999.8024636,298.0314,39299324.52,26.04775369,13:21,NA,6.41,9.09,10,7,4.6,39.8,4.75,26.5,0.017905405,NA,3478,two,Cheifs Head,3,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,0,sur,1,sur,0.038900304,999.5574911,300.6614,40637808.32,59.81011569,10:34,2.4276,6.92,11.72,9,7,6.21,57.3,5,410,1,0.609756098,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,1,NA,NA,NA,NA,999.5530662,300.7014,40658165.48,60.43041169,10:36,NA,6.91,11.76,10,7,6.27,57.8,5,250,0.609756098,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,2,NA,NA,NA,NA,999.5519568,300.7114,40663254.78,60.58598569,10:38,NA,6.9,11.77,10,7,6.29,58,5,175,0.426829268,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,3,NA,NA,NA,NA,999.5530662,300.7014,40658165.48,60.43041169,10:39,NA,6.91,11.76,10,8,6.33,58.4,5,124,0.302439024,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,4,NA,NA,NA,NA,999.56409,300.6014,40607272.56,58.88567169,10:40,NA,6.92,11.66,10,7,6.38,58.7,5,88,0.214634146,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,5,NA,NA,NA,NA,999.5739019,300.5114,40561468.94,57.51250569,10:42,NA,6.88,11.57,10,7,6.4,58.9,5,64,0.156097561,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,6,NA,NA,NA,NA,999.5793081,300.4614,40536022.48,56.75663569,10:44,NA,6.87,11.52,10,7,6.44,59.1,5,47,0.114634146,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,7,NA,NA,NA,NA,999.585753,300.4014,40505486.72,55.85619169,10:45,NA,6.88,11.46,9,7,6.45,59.1,5,32.7,0.079756098,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,8,hypo,0,NA,NA,999.585753,300.4014,40505486.72,55.85619169,10:46,2.4574,6.89,11.46,10,7,6.49,59.4,5,24.5,0.059756098,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
8/10/16,Lion Lake 2,9,NA,NA,bottom,NA,999.5963914,300.3014,40454593.8,54.37145169,10:48,NA,6.82,11.36,13,9,6.4,58.5,5,16,0.03902439,NA,3478,three,Cheifs Head,5,17815,9,0,3432,0.324140272
6/22/16,Long Lake,0,sur,1,sur,0.0341343,999.9596898,295.2014,37859054.88,5.16971169,13:36,3.4574,6.84,6.26,13,12,8.27,66.9,2.25,1375.5,1,0.650381679,3253,one,Apache,1,161340,7,1,3253,0.569876239
6/22/16,Long Lake,1,NA,NA,NA,NA,999.9701417,294.8814,37696197.54,3.81694369,13:38,NA,6.84,5.94,17,10,8.23,66.2,2.25,894.6,0.650381679,NA,3253,one,Apache,1,161340,7,1,3253,0.569876239
6/22/16,Long Lake,2,NA,NA,NA,NA,999.976971,294.6414,37574054.53,2.93676769,13:40,NA,6.84,5.7,16,10,8.2,65.4,2.25,320.5,0.23300618,NA,3253,one,Apache,1,161340,7,1,3253,0.569876239
